Exposure,VehValue,VehAge,VehBody,Gender,DrivAge,ClaimOcc,ClaimNb,ClaimAmount
0.8021902806,2,2,Sedan,Male,4,0,0,0.0
0.4216290212,2,1,Hatchback,Male,4,0,0,0.0
0.8021902806,2,2,Hatchback,Female,4,1,2,2473.3299961
0.8021902806,3,1,Station wagon,Male,6,0,0,0.0
0.2026009582,2,3,Coupe,Male,5,0,0,0.0
0.7063655031,2,1,Hatchback,Female,3,0,0,0.0
0.8021902806,1,4,Sedan,Female,4,0,0,0.0
0.1971252567,2,1,Hatchback,Female,3,0,0,0.0
0.5859000684,2,1,Hatchback,Female,5,0,0,0.0
0.5366187543,3,2,Station wagon,Male,4,0,0,0.0
0.7939767283,2,3,Sedan,Female,4,0,0,0.0
0.4216290212,2,2,Sedan,Female,4,0,0,0.0
0.1587953457,2,4,Station wagon,Male,2,0,0,0.0
0.8021902806,2,2,Station wagon,Male,5,1,1,1675.25
0.1971252567,2,3,Sedan,Male,5,0,0,0.0
0.8021902806,1,3,Hatchback,Male,2,0,0,0.0
0.2108145106,2,3,Station wagon,Female,1,0,0,0.0
0.5366187543,1,3,Sedan,Male,5,0,0,0.0
0.219028063,2,3,Sedan,Female,3,0,0,0.0
0.8021902806,2,3,Sedan,Male,5,0,0,0.0
0.1533196441,2,3,Sedan,Female,4,0,0,0.0
0.205338809,2,2,Hatchback,Female,2,0,0,0.0
0.8021902806,2,2,Sedan,Female,6,0,0,0.0
0.1971252567,2,1,Station wagon,Female,6,0,0,0.0
0.8021902806,2,4,Station wagon,Female,3,0,0,0.0
0.8021902806,2,2,Sedan,Female,6,0,0,0.0
0.4791238877,2,2,Sedan,Male,1,0,0,0.0
0.1971252567,2,3,Sedan,Female,3,0,0,0.0
0.8021902806,2,2,Sedan,Female,3,0,0,0.0
0.0985626283,1,4,Hatchback,Female,1,0,0,0.0
0.3093771389,2,1,Hatchback,Female,2,1,1,460.55999947
0.7501711157,3,2,Utility,Female,5,0,0,0.0
0.4188911704,2,4,Hardtop,Female,2,0,0,0.0
0.1177275838,2,3,Sedan,Male,5,0,0,0.0
0.1697467488,1,4,Hatchback,Female,4,1,1,2066.6299973
0.3668720055,2,1,Sedan,Female,3,0,0,0.0
0.5174537988,3,2,Station wagon,Male,2,0,0,0.0
0.2272416153,1,4,Sedan,Female,2,0,0,0.0
0.772073922,3,1,Station wagon,Male,5,0,0,0.0
0.6926762491,1,3,Hatchback,Female,4,0,0,0.0
0.4216290212,1,4,Sedan,Female,3,0,0,0.0
0.772073922,2,3,Station wagon,Male,2,0,0,0.0
0.3668720055,3,1,Station wagon,Male,5,0,0,0.0
0.2135523614,3,2,Station wagon,Female,2,0,0,0.0
0.3668720055,1,3,Hatchback,Female,2,0,0,0.0
0.9144421629,3,1,Station wagon,Male,4,1,1,1207.6199989
0.772073922,3,1,Station wagon,Female,3,0,0,0.0
0.1533196441,1,3,Sedan,Female,3,0,0,0.0
0.772073922,2,3,Hatchback,Female,4,0,0,0.0
0.2272416153,3,3,Motorized caravan,Male,5,0,0,0.0
0.7501711157,2,2,Station wagon,Female,5,0,0,0.0
0.772073922,2,4,Station wagon,Male,4,0,0,0.0
0.1314168378,3,1,Truck,Male,2,0,0,0.0
0.0985626283,1,4,Sedan,Male,4,0,0,0.0
0.9117043121,2,2,Hardtop,Female,4,1,1,353.76999998
0.553045859,2,2,Sedan,Male,3,0,0,0.0
0.0821355236,2,4,Station wagon,Female,3,0,0,0.0
0.5804243669,2,1,Hatchback,Female,3,0,0,0.0
0.3668720055,1,4,Station wagon,Female,3,0,0,0.0
0.5503080082,2,2,Station wagon,Female,4,1,1,200.0
0.2272416153,1,4,Hatchback,Male,2,0,0,0.0
0.772073922,2,3,Hardtop,Male,4,1,1,13511.169983
0.5338809035,2,2,Sedan,Male,4,0,0,0.0
0.3668720055,2,4,Station wagon,Female,2,0,0,0.0
0.0492813142,2,3,Sedan,Male,3,0,0,0.0
0.9993155373,3,3,Truck,Male,2,1,1,1257.7999992
0.3668720055,2,1,Sedan,Male,1,0,0,0.0
0.4188911704,2,2,Sedan,Female,4,0,0,0.0
0.3011635866,1,3,Hatchback,Male,5,0,0,0.0
0.4736481862,1,3,Hatchback,Female,6,0,0,0.0
0.1533196441,2,2,Sedan,Female,4,0,0,0.0
0.2272416153,2,4,Station wagon,Male,1,0,0,0.0
0.4216290212,2,2,Sedan,Male,3,0,0,0.0
0.1533196441,3,2,Station wagon,Male,2,0,0,0.0
0.772073922,2,1,Hatchback,Female,3,0,0,0.0
0.5338809035,1,4,Hatchback,Male,4,0,0,0.0
0.4188911704,1,3,Sedan,Female,3,0,0,0.0
0.5338809035,1,4,Hatchback,Female,5,1,1,270.8499999
0.3668720055,2,2,Sedan,Female,1,0,0,0.0
0.4845995893,2,4,Truck,Female,2,0,0,0.0
0.0410677618,2,1,Hatchback,Female,2,1,1,200.0
0.7227926078,2,1,Hatchback,Male,2,0,0,0.0
0.3668720055,2,1,Hatchback,Male,1,0,0,0.0
0.3668720055,3,2,Station wagon,Female,2,0,0,0.0
0.4188911704,2,3,Panel van,Male,2,0,0,0.0
0.5338809035,1,4,Utility,Male,4,0,0,0.0
0.2902121834,3,1,Station wagon,Female,5,0,0,0.0
0.3668720055,1,4,Hatchback,Male,3,0,0,0.0
0.4188911704,1,4,Station wagon,Male,1,0,0,0.0
0.2299794661,3,2,Station wagon,Female,2,0,0,0.0
0.7501711157,2,4,Station wagon,Female,2,0,0,0.0
0.5119780972,1,2,Hatchback,Male,4,0,0,0.0
0.5338809035,1,4,Utility,Female,3,0,0,0.0
0.3668720055,2,2,Hatchback,Female,1,1,1,558.64999962
0.1533196441,2,2,Hatchback,Female,4,0,0,0.0
0.6926762491,2,3,Utility,Male,1,0,0,0.0
0.1533196441,1,4,Minibus,Female,5,0,0,0.0
0.3668720055,1,4,Sedan,Female,3,1,1,989.72999954
0.772073922,1,4,Sedan,Female,1,0,0,0.0
0.0711841205,1,4,Hatchback,Male,4,0,0,0.0
0.34770705,2,3,Station wagon,Male,2,0,0,0.0
0.372347707,2,1,Hatchback,Female,1,0,0,0.0
0.3668720055,1,4,Sedan,Male,4,0,0,0.0
0.3668720055,2,1,Hatchback,Female,3,0,0,0.0
0.3668720055,1,4,Station wagon,Male,2,0,0,0.0
0.1533196441,2,4,Station wagon,Male,2,0,0,0.0
0.3504449008,3,1,Utility,Female,2,0,0,0.0
0.3668720055,1,3,Hatchback,Male,4,0,0,0.0
0.3668720055,2,1,Hatchback,Male,1,0,0,0.0
0.0684462697,3,2,Station wagon,Male,2,0,0,0.0
0.7227926078,1,4,Truck,Female,6,0,0,0.0
0.3668720055,2,3,Hardtop,Female,3,0,0,0.0
0.7693360712,3,1,Station wagon,Female,3,0,0,0.0
0.7227926078,3,3,Minibus,Female,5,0,0,0.0
0.3832991102,3,3,Motorized caravan,Female,3,0,0,0.0
0.8459958932,2,3,Sedan,Male,5,0,0,0.0
0.0027378508,1,4,Sedan,Female,4,0,0,0.0
0.7227926078,2,2,Panel van,Male,4,0,0,0.0
0.7611225188,1,4,Hatchback,Female,3,0,0,0.0
0.1451060917,1,3,Hatchback,Female,3,0,0,0.0
0.848733744,2,2,Sedan,Female,1,0,0,0.0
0.1533196441,1,4,Hatchback,Female,6,0,0,0.0
0.1533196441,1,3,Hatchback,Male,4,0,0,0.0
0.4188911704,1,4,Hatchback,Female,5,0,0,0.0
0.772073922,2,1,Hatchback,Male,1,0,0,0.0
0.772073922,2,1,Hatchback,Male,5,0,0,0.0
0.7693360712,2,1,Sedan,Male,1,1,1,6111.6099854
0.5804243669,3,3,Motorized caravan,Female,5,1,1,345.0
0.8459958932,2,3,Sedan,Female,4,1,1,1875.4499969
0.3668720055,1,2,Hatchback,Female,2,0,0,0.0
0.205338809,1,4,Hatchback,Female,3,0,0,0.0
0.4517453799,1,4,Hatchback,Female,3,0,0,0.0
0.4188911704,2,3,Sedan,Male,4,0,0,0.0
0.2272416153,1,3,Hatchback,Female,3,0,0,0.0
0.7364818617,2,3,Minibus,Female,3,0,0,0.0
0.7227926078,1,3,Hatchback,Male,5,0,0,0.0
0.772073922,2,2,Station wagon,Female,3,0,0,0.0
0.7227926078,1,3,Hatchback,Female,3,0,0,0.0
0.1505817933,2,3,Minibus,Male,5,0,0,0.0
0.0985626283,2,4,Truck,Male,1,0,0,0.0
0.0985626283,2,2,Utility,Male,4,0,0,0.0
0.3668720055,2,1,Hatchback,Female,5,0,0,0.0
0.1505817933,2,2,Hatchback,Female,3,0,0,0.0
0.3668720055,1,4,Hatchback,Male,3,0,0,0.0
0.2792607803,2,4,Minibus,Female,3,0,0,0.0
0.7036276523,1,2,Hatchback,Female,1,0,0,0.0
0.772073922,2,1,Hatchback,Female,6,0,0,0.0
0.772073922,1,4,Sedan,Male,3,1,1,1614.8499985
0.038329911,1,4,Sedan,Male,4,1,1,29274.989929
0.3668720055,2,1,Station wagon,Female,2,0,0,0.0
0.772073922,1,3,Hatchback,Female,4,0,0,0.0
0.1204654346,2,3,Station wagon,Male,6,0,0,0.0
0.3668720055,3,1,Utility,Male,1,0,0,0.0
0.1505817933,2,3,Sedan,Male,6,0,0,0.0
0.6351813826,1,4,Sedan,Female,4,0,0,0.0
0.7227926078,2,1,Hatchback,Female,5,0,0,0.0
0.6516084873,2,4,Hatchback,Female,2,0,0,0.0
0.900752909,2,4,Sedan,Male,5,0,0,0.0
0.772073922,2,1,Hatchback,Female,3,0,0,0.0
0.0985626283,2,3,Utility,Female,1,0,0,0.0
0.3668720055,1,4,Coupe,Female,4,0,0,0.0
0.0246406571,2,4,Station wagon,Female,3,0,0,0.0
0.1505817933,2,2,Hatchback,Female,5,0,0,0.0
0.7227926078,1,3,Hatchback,Male,3,0,0,0.0
0.0985626283,1,4,Hatchback,Female,1,0,0,0.0
0.9034907598,2,3,Station wagon,Male,1,1,1,367.72999954
0.9171800137,3,2,Station wagon,Female,4,0,0,0.0
0.0985626283,2,4,Station wagon,Male,4,0,0,0.0
0.5503080082,1,3,Hatchback,Female,1,0,0,0.0
0.4791238877,1,2,Hatchback,Female,1,0,0,0.0
0.3668720055,2,4,Truck,Male,1,0,0,0.0
0.7227926078,1,4,Hatchback,Male,2,1,1,200.0
0.3613963039,1,4,Sedan,Female,4,0,0,0.0
0.1204654346,2,2,Hatchback,Female,2,0,0,0.0
0.0985626283,3,1,Station wagon,Male,4,0,0,0.0
0.848733744,2,2,Sedan,Male,6,0,0,0.0
0.0985626283,2,3,Station wagon,Male,3,0,0,0.0
0.0410677618,2,3,Hatchback,Female,2,0,0,0.0
0.3668720055,1,3,Sedan,Female,1,0,0,0.0
0.3668720055,3,2,Station wagon,Male,2,0,0,0.0
0.772073922,1,3,Station wagon,Male,4,0,0,0.0
0.720054757,2,3,Station wagon,Male,4,0,0,0.0
0.0985626283,2,1,Station wagon,Female,2,0,0,0.0
0.7693360712,2,1,Hatchback,Female,3,0,0,0.0
0.0985626283,1,3,Panel van,Female,4,0,0,0.0
0.3668720055,2,2,Hatchback,Female,3,0,0,0.0
0.7063655031,1,4,Sedan,Female,2,0,0,0.0
0.553045859,2,3,Hardtop,Male,1,0,0,0.0
0.772073922,3,2,Truck,Female,3,0,0,0.0
0.1204654346,2,2,Sedan,Female,4,0,0,0.0
0.7994524298,1,4,Sedan,Male,6,0,0,0.0
0.7994524298,2,2,Hatchback,Female,5,0,0,0.0
0.7994524298,2,2,Sedan,Female,5,0,0,0.0
0.7994524298,2,2,Sedan,Female,6,0,0,0.0
0.7994524298,2,3,Sedan,Male,6,0,0,0.0
0.7994524298,2,2,Sedan,Male,5,0,0,0.0
0.0930869268,1,2,Hatchback,Female,1,0,0,0.0
0.7994524298,1,4,Utility,Male,6,0,0,0.0
0.1998631075,2,4,Station wagon,Female,5,0,0,0.0
0.1998631075,2,3,Sedan,Female,6,0,0,0.0
0.1998631075,2,4,Station wagon,Male,6,0,0,0.0
0.7994524298,2,1,Sedan,Female,6,1,1,2492.9997253
0.7994524298,3,2,Station wagon,Female,4,0,0,0.0
0.7994524298,2,3,Station wagon,Female,3,0,0,0.0
0.7994524298,2,2,Sedan,Female,5,0,0,0.0
0.1505817933,3,2,Hardtop,Male,1,0,0,0.0
0.7994524298,1,4,Sedan,Female,4,0,0,0.0
0.1998631075,2,2,Hatchback,Female,3,0,0,0.0
0.7693360712,2,1,Hatchback,Female,4,0,0,0.0
0.1998631075,2,2,Sedan,Female,4,0,0,0.0
0.1998631075,2,3,Station wagon,Female,3,0,0,0.0
0.1971252567,2,1,Sedan,Female,6,0,0,0.0
0.772073922,2,2,Hatchback,Female,2,0,0,0.0
0.2026009582,2,1,Sedan,Female,5,0,0,0.0
0.7994524298,1,3,Station wagon,Female,5,0,0,0.0
0.1998631075,1,4,Hardtop,Male,4,0,0,0.0
0.7994524298,3,2,Station wagon,Male,2,0,0,0.0
0.2819986311,2,4,Station wagon,Female,3,0,0,0.0
0.7994524298,3,2,Station wagon,Female,3,0,0,0.0
0.1998631075,2,1,Hatchback,Male,5,0,0,0.0
0.6981519507,2,1,Sedan,Female,4,0,0,0.0
0.7994524298,2,4,Station wagon,Male,3,0,0,0.0
0.7994524298,2,2,Sedan,Male,4,0,0,0.0
0.3668720055,1,3,Sedan,Male,2,0,0,0.0
0.7994524298,2,2,Sedan,Female,4,0,0,0.0
0.7392197125,2,4,Station wagon,Male,2,0,0,0.0
0.5503080082,1,2,Hatchback,Male,2,0,0,0.0
0.7446954141,2,4,Utility,Male,1,0,0,0.0
0.7994524298,1,4,Utility,Male,5,0,0,0.0
0.7994524298,3,2,Station wagon,Female,5,1,1,5137.519989
0.4216290212,2,2,Sedan,Female,4,1,1,547.92999935
0.8021902806,2,2,Sedan,Female,6,0,0,0.0
0.772073922,3,1,Station wagon,Male,3,0,0,0.0
0.1998631075,2,3,Utility,Female,4,0,0,0.0
0.5201916495,1,3,Hatchback,Male,2,1,1,6923.5699921
0.7994524298,2,1,Sedan,Female,3,0,0,0.0
0.3668720055,1,3,Sedan,Male,4,0,0,0.0
0.9801505818,3,1,Station wagon,Male,3,0,0,0.0
0.7994524298,1,4,Sedan,Female,3,0,0,0.0
0.2272416153,2,2,Hatchback,Male,1,0,0,0.0
0.772073922,1,3,Hatchback,Female,5,0,0,0.0
0.7994524298,2,4,Station wagon,Female,2,1,1,372.5
0.1998631075,1,4,Station wagon,Male,4,0,0,0.0
0.1615331964,2,2,Hatchback,Male,3,0,0,0.0
0.7994524298,2,4,Truck,Male,4,0,0,0.0
0.7227926078,2,2,Hatchback,Male,2,0,0,0.0
0.900752909,2,3,Station wagon,Male,3,1,1,200.02999878
0.7994524298,2,3,Hatchback,Female,5,0,0,0.0
0.7994524298,1,4,Station wagon,Female,3,0,0,0.0
0.5804243669,1,4,Station wagon,Male,2,1,1,1829.1199989
0.7227926078,1,4,Sedan,Female,2,1,1,390.0
0.7693360712,1,4,Utility,Male,3,0,0,0.0
0.7994524298,1,3,Hatchback,Female,4,0,0,0.0
0.7994524298,1,4,Sedan,Female,1,0,0,0.0
0.7994524298,2,4,Station wagon,Female,4,0,0,0.0
0.0301163587,1,3,Hatchback,Male,6,0,0,0.0
0.7994524298,2,3,Hatchback,Female,3,0,0,0.0
0.1998631075,2,2,Utility,Female,4,0,0,0.0
0.1998631075,1,4,Sedan,Male,3,0,0,0.0
0.772073922,2,2,Hatchback,Female,2,0,0,0.0
0.2518822724,2,1,Hatchback,Male,5,0,0,0.0
0.2984257358,2,1,Hatchback,Female,4,0,0,0.0
0.7227926078,2,2,Sedan,Male,1,1,1,200.00000038
0.334017796,2,1,Hatchback,Female,2,1,1,200.0
0.0985626283,2,1,Station wagon,Male,2,0,0,0.0
0.1505817933,2,3,Hardtop,Male,4,0,0,0.0
0.1204654346,2,2,Sedan,Male,3,0,0,0.0
0.0985626283,2,1,Hatchback,Female,3,0,0,0.0
0.1505817933,1,4,Hatchback,Female,5,0,0,0.0
0.0985626283,1,4,Station wagon,Female,3,0,0,0.0
0.5503080082,2,3,Minibus,Female,3,0,0,0.0
0.2847364819,1,4,Hatchback,Female,3,1,1,14816.649963
0.772073922,2,1,Hatchback,Female,1,0,0,0.0
0.3641341547,1,4,Panel van,Male,2,0,0,0.0
0.772073922,2,2,Hatchback,Female,3,1,2,801.04999924
0.4052019165,2,2,Sedan,Female,3,0,0,0.0
0.6735112936,2,2,Hatchback,Female,2,0,0,0.0
0.0985626283,2,2,Sedan,Female,3,0,0,0.0
0.772073922,2,1,Hatchback,Male,4,1,1,637.30999947
0.7227926078,2,1,Sedan,Female,4,1,1,200.0
0.772073922,1,2,Hatchback,Female,1,0,0,0.0
0.5503080082,2,3,Hardtop,Female,4,0,0,0.0
0.2299794661,2,4,Utility,Male,2,0,0,0.0
0.643394935,1,3,Station wagon,Female,2,0,0,0.0
0.2026009582,2,3,Sedan,Female,5,0,0,0.0
0.848733744,2,4,Station wagon,Female,4,0,0,0.0
0.0410677618,1,2,Hatchback,Female,1,0,0,0.0
0.9171800137,3,1,Station wagon,Male,2,0,0,0.0
0.2026009582,1,3,Hatchback,Female,2,0,0,0.0
0.1232032854,2,1,Hatchback,Female,6,0,0,0.0
0.090349076,3,2,Station wagon,Female,4,0,0,0.0
0.3641341547,3,1,Utility,Male,6,0,0,0.0
0.0985626283,2,3,Utility,Male,5,0,0,0.0
0.3641341547,2,3,Station wagon,Male,4,1,1,389.94999981
0.720054757,3,1,Station wagon,Male,3,0,0,0.0
0.2080766598,1,3,Sedan,Female,2,0,0,0.0
0.476386037,1,4,Sedan,Male,2,0,0,0.0
0.7227926078,2,3,Sedan,Female,4,0,0,0.0
0.7227926078,1,3,Sedan,Female,4,0,0,0.0
0.1204654346,2,2,Hatchback,Male,5,0,0,0.0
0.476386037,3,2,Utility,Male,2,0,0,0.0
0.3641341547,2,3,Utility,Female,3,0,0,0.0
0.7227926078,2,2,Panel van,Male,1,0,0,0.0
0.772073922,1,3,Sedan,Female,1,0,0,0.0
0.3641341547,1,4,Utility,Male,2,0,0,0.0
0.2299794661,1,2,Hatchback,Male,5,0,0,0.0
0.2026009582,2,3,Sedan,Male,4,0,0,0.0
0.7118412046,1,4,Sedan,Male,6,0,0,0.0
0.476386037,2,2,Hatchback,Female,5,0,0,0.0
0.2710472279,2,2,Sedan,Female,2,0,0,0.0
0.0985626283,2,3,Station wagon,Male,4,0,0,0.0
0.3641341547,2,2,Station wagon,Female,2,0,0,0.0
0.5804243669,2,4,Station wagon,Female,2,0,0,0.0
0.7227926078,3,1,Sedan,Female,4,0,0,0.0
0.1861738535,2,3,Station wagon,Female,6,0,0,0.0
0.1697467488,3,1,Station wagon,Male,3,0,0,0.0
0.7227926078,2,1,Sedan,Female,4,0,0,0.0
0.1204654346,2,3,Sedan,Male,2,0,0,0.0
0.5503080082,1,4,Station wagon,Male,5,0,0,0.0
0.7967145791,2,2,Hatchback,Female,5,0,0,0.0
0.4490075291,2,3,Sedan,Female,2,0,0,0.0
0.1204654346,1,4,Station wagon,Female,4,0,0,0.0
0.424366872,2,3,Sedan,Female,3,0,0,0.0
0.2245037645,2,4,Minibus,Female,3,0,0,0.0
0.3641341547,2,4,Station wagon,Male,2,1,1,7229.8099976
0.1095140315,1,3,Hatchback,Female,2,0,0,0.0
0.0985626283,2,3,Truck,Male,3,0,0,0.0
0.2026009582,1,4,Hatchback,Female,2,0,0,0.0
0.900752909,3,2,Station wagon,Male,2,0,0,0.0
0.1067761807,2,3,Sedan,Male,3,0,0,0.0
0.1204654346,2,1,Hatchback,Male,3,0,0,0.0
0.7227926078,1,4,Hatchback,Male,1,1,1,353.76999998
0.5284052019,2,1,Sedan,Female,3,0,0,0.0
0.9034907598,3,2,Roadster,Male,2,0,0,0.0
0.2026009582,2,1,Hatchback,Female,2,0,0,0.0
0.900752909,2,3,Hatchback,Female,1,0,0,0.0
0.0958247775,1,3,Hatchback,Female,4,0,0,0.0
0.0985626283,3,2,Station wagon,Female,2,0,0,0.0
0.1204654346,2,2,Sedan,Male,6,0,0,0.0
0.1204654346,2,3,Utility,Male,2,0,0,0.0
0.7227926078,3,1,Sedan,Male,4,0,0,0.0
0.7227926078,1,4,Sedan,Female,4,0,0,0.0
0.4134154689,1,4,Station wagon,Female,4,0,0,0.0
0.4818617385,2,3,Sedan,Male,1,0,0,0.0
0.0273785079,1,3,Hatchback,Female,6,0,0,0.0
0.4134154689,2,2,Hatchback,Female,2,0,0,0.0
0.0958247775,2,2,Sedan,Female,3,0,0,0.0
0.7227926078,1,4,Station wagon,Male,4,1,1,427.26999998
0.0985626283,1,4,Panel van,Male,4,0,0,0.0
0.720054757,3,2,Station wagon,Female,2,1,1,7437.9499969
0.5804243669,1,4,Station wagon,Female,2,0,0,0.0
0.4490075291,2,4,Minibus,Male,4,0,0,0.0
0.7227926078,2,1,Sedan,Male,3,0,0,0.0
0.7227926078,1,4,Hatchback,Female,4,0,0,0.0
0.900752909,2,3,Utility,Male,4,1,1,3135.7699966
0.7227926078,2,3,Utility,Female,2,0,0,0.0
0.4024640657,2,1,Hatchback,Female,3,0,0,0.0
0.7227926078,2,2,Sedan,Female,4,0,0,0.0
0.5201916495,2,2,Hatchback,Female,2,0,0,0.0
0.0876112252,3,2,Utility,Male,5,0,0,0.0
0.0027378508,2,2,Sedan,Male,6,0,0,0.0
0.7227926078,2,4,Station wagon,Male,2,0,0,0.0
0.3969883641,2,1,Hatchback,Male,4,1,1,14043.179993
0.1204654346,1,3,Hatchback,Female,1,0,0,0.0
0.8131416838,1,4,Station wagon,Female,3,0,0,0.0
0.7173169062,1,4,Station wagon,Male,4,0,0,0.0
0.7227926078,3,1,Station wagon,Male,1,0,0,0.0
0.090349076,1,3,Hatchback,Male,3,0,0,0.0
0.1505817933,2,2,Sedan,Male,5,0,0,0.0
0.6625598905,1,3,Sedan,Female,6,0,0,0.0
0.7227926078,3,1,Sedan,Female,1,0,0,0.0
0.8980150582,2,2,Sedan,Female,6,0,0,0.0
0.848733744,2,2,Hatchback,Female,3,1,1,484.66999912
0.1204654346,1,4,Sedan,Male,2,0,0,0.0
0.6242299795,2,4,Station wagon,Male,2,1,1,345.0
0.5229295003,1,4,Hatchback,Female,3,0,0,0.0
0.7227926078,2,2,Station wagon,Male,2,0,0,0.0
0.7227926078,2,4,Station wagon,Male,4,1,1,369.17999983
0.3039014374,2,3,Hatchback,Female,4,1,1,10607.906281
0.1204654346,1,4,Station wagon,Male,3,0,0,0.0
0.720054757,3,1,Station wagon,Male,1,0,0,0.0
0.0574948665,3,2,Station wagon,Female,3,0,0,0.0
0.9117043121,2,3,Coupe,Female,5,0,0,0.0
0.720054757,1,2,Hatchback,Female,1,0,0,0.0
0.476386037,2,2,Sedan,Female,6,0,0,0.0
0.476386037,1,4,Utility,Male,4,0,0,0.0
0.9034907598,2,1,Sedan,Female,6,0,0,0.0
0.1998631075,1,4,Truck,Male,5,0,0,0.0
0.3148528405,2,2,Sedan,Female,3,1,1,350.28999996
0.1505817933,2,3,Station wagon,Female,2,0,0,0.0
0.3942505133,1,4,Hatchback,Female,3,0,0,0.0
0.6269678302,2,2,Hatchback,Female,4,0,0,0.0
0.0739219713,2,3,Station wagon,Male,4,0,0,0.0
0.5722108145,1,4,Station wagon,Female,5,0,0,0.0
0.848733744,2,4,Station wagon,Male,2,0,0,0.0
0.1177275838,2,1,Sedan,Female,3,0,0,0.0
0.205338809,2,3,Sedan,Female,6,0,0,0.0
0.476386037,2,1,Hatchback,Male,4,0,0,0.0
0.1149897331,1,3,Sedan,Female,2,0,0,0.0
0.1204654346,1,3,Hatchback,Male,4,1,1,200.0
0.2026009582,1,4,Sedan,Female,5,0,0,0.0
0.1998631075,1,3,Sedan,Female,2,0,0,0.0
0.1204654346,2,1,Sedan,Male,4,0,0,0.0
0.2026009582,2,3,Sedan,Male,3,0,0,0.0
0.5475701574,1,2,Hatchback,Male,6,0,0,0.0
0.1505817933,3,2,Station wagon,Male,4,0,0,0.0
0.1505817933,1,3,Hatchback,Female,3,0,0,0.0
0.1505817933,2,3,Station wagon,Male,4,0,0,0.0
0.5503080082,2,2,Sedan,Male,3,0,0,0.0
0.0958247775,1,3,Hatchback,Female,5,0,0,0.0
0.7967145791,2,3,Station wagon,Female,4,0,0,0.0
0.4134154689,1,4,Sedan,Female,2,0,0,0.0
0.1204654346,2,2,Sedan,Male,3,0,0,0.0
0.4134154689,2,1,Hatchback,Male,6,0,0,0.0
0.5338809035,2,2,Sedan,Female,4,0,0,0.0
0.1067761807,2,2,Hatchback,Female,1,0,0,0.0
0.090349076,2,1,Sedan,Male,6,0,0,0.0
0.0958247775,2,2,Sedan,Male,4,0,0,0.0
0.9034907598,3,2,Hardtop,Male,2,0,0,0.0
0.1177275838,2,3,Sedan,Male,5,0,0,0.0
0.3641341547,2,2,Hatchback,Male,2,1,1,200.0
0.1505817933,1,4,Sedan,Female,5,0,0,0.0
0.0958247775,3,1,Station wagon,Male,2,0,0,0.0
0.4134154689,3,1,Station wagon,Male,5,0,0,0.0
0.3641341547,2,1,Station wagon,Male,4,0,0,0.0
0.3641341547,3,4,Convertible,Male,3,0,0,0.0
0.4134154689,3,2,Station wagon,Male,1,0,0,0.0
0.4134154689,2,4,Truck,Male,4,0,0,0.0
0.052019165,2,3,Sedan,Female,6,0,0,0.0
0.1204654346,2,1,Utility,Male,4,0,0,0.0
0.052019165,1,4,Utility,Male,5,0,0,0.0
0.4654346338,2,3,Station wagon,Male,4,0,0,0.0
0.0574948665,1,3,Station wagon,Female,6,0,0,0.0
0.4654346338,2,3,Hatchback,Male,1,0,0,0.0
0.9472963723,2,4,Station wagon,Male,5,0,0,0.0
0.052019165,1,4,Hatchback,Male,6,0,0,0.0
0.8405201916,1,3,Sedan,Female,5,0,0,0.0
0.052019165,2,3,Hatchback,Female,3,0,0,0.0
0.052019165,1,3,Hatchback,Female,6,0,0,0.0
0.9472963723,1,4,Truck,Male,5,0,0,0.0
0.052019165,2,3,Station wagon,Male,4,0,0,0.0
0.4134154689,3,3,Station wagon,Female,3,0,0,0.0
0.2765229295,2,2,Sedan,Female,1,0,0,0.0
0.9993155373,3,3,Station wagon,Male,5,0,0,0.0
0.052019165,2,2,Sedan,Male,6,0,0,0.0
0.1368925394,2,2,Station wagon,Male,4,0,0,0.0
0.1204654346,2,3,Minibus,Female,3,0,0,0.0
0.052019165,1,3,Sedan,Male,4,0,0,0.0
0.052019165,2,4,Station wagon,Male,6,0,0,0.0
0.7693360712,2,2,Hatchback,Female,4,0,0,0.0
0.052019165,1,4,Sedan,Male,1,1,1,920.71999931
0.720054757,2,2,Hatchback,Male,3,1,1,3330.75
0.4188911704,3,2,Station wagon,Female,4,0,0,0.0
0.9993155373,3,3,Station wagon,Female,6,0,0,0.0
0.052019165,1,4,Sedan,Female,4,0,0,0.0
0.052019165,2,3,Utility,Male,4,0,0,0.0
0.052019165,1,4,Hatchback,Female,5,0,0,0.0
0.5229295003,1,4,Sedan,Male,5,0,0,0.0
0.052019165,3,2,Station wagon,Female,5,0,0,0.0
0.052019165,1,4,Sedan,Female,4,0,0,0.0
0.1177275838,1,4,Hatchback,Female,3,0,0,0.0
0.052019165,2,1,Station wagon,Female,6,0,0,0.0
0.052019165,1,4,Sedan,Female,5,0,0,0.0
0.3641341547,1,4,Sedan,Female,3,0,0,0.0
0.052019165,3,1,Station wagon,Male,3,0,0,0.0
0.052019165,1,4,Station wagon,Male,6,0,0,0.0
0.7693360712,1,4,Hardtop,Female,4,0,0,0.0
0.052019165,2,3,Sedan,Male,2,0,0,0.0
0.052019165,2,2,Hatchback,Female,3,0,0,0.0
0.0273785079,1,4,Sedan,Female,4,0,0,0.0
0.052019165,2,3,Sedan,Male,6,0,0,0.0
0.052019165,1,4,Sedan,Male,3,0,0,0.0
