Exposure,VehValue,VehAge,VehBody,Gender,DrivAge,ClaimOcc,ClaimNb,ClaimAmount
0.4544832307,Average,young cars,Hatchback,Female,old people,1,1,1079.1599998
0.6899383984,Average,old cars,Station wagon,Female,working people,1,2,4081.5699959
0.2655715263,Average,young cars,Sedan,Female,youngest people,1,1,1791.3999977
0.3093771389,Average,old cars,Hatchback,Male,older work. people,1,1,335.81999969
0.7501711157,Cheap,oldest cars,Hatchback,Female,older work. people,1,1,981.9299984
0.6899383984,Expensive,young cars,Station wagon,Female,working people,1,1,3334.2199936
0.7857631759,Expensive,youngest cars,Station wagon,Male,older work. people,1,1,1583.9799995
0.7501711157,Cheap,oldest cars,Hatchback,Male,old people,1,1,930.91999817
0.553045859,Expensive,old cars,Station wagon,Female,oldest people,1,1,963.01999855
0.7501711157,Average,old cars,Utility,Male,working people,1,1,599.15999985
0.3449691992,Average,old cars,Truck,Male,working people,1,1,1883.2799988
0.7501711157,Cheap,old cars,Hatchback,Male,old people,1,1,3255.6399994
0.7501711157,Average,old cars,Hatchback,Female,old people,1,1,810.34999847
0.7501711157,Cheap,oldest cars,Hatchback,Female,old people,1,1,408.94999981
0.7501711157,Average,old cars,Station wagon,Female,working people,1,1,3189.3499985
0.1341546886,Cheap,old cars,Sedan,Male,older work. people,1,1,816.69999123
0.7501711157,Average,young cars,Sedan,Female,working people,1,1,819.6799984
0.5229295003,Expensive,youngest cars,Hardtop,Male,old people,1,1,837.33999825
0.1341546886,Average,youngest cars,Hatchback,Male,older work. people,1,1,2276.3899994
0.9746748802,Average,youngest cars,Sedan,Male,older work. people,1,1,256.98999977
0.5968514716,Average,youngest cars,Sedan,Female,working people,1,1,4023.3099976
0.4024640657,Average,old cars,Station wagon,Female,young people,1,1,3190.5099945
0.424366872,Average,young cars,Sedan,Male,older work. people,1,1,1211.9699993
0.3559206023,Average,youngest cars,Hatchback,Male,oldest people,1,1,200.0
0.5968514716,Average,young cars,Sedan,Female,old people,1,1,200.0
0.4024640657,Expensive,young cars,Station wagon,Male,oldest people,1,1,523.42999935
0.643394935,Average,old cars,Sedan,Male,young people,1,1,866.5
0.2874743326,Cheap,oldest cars,Utility,Male,youngest people,1,1,1829.2699966
0.9993155373,Average,old cars,Panel van,Male,youngest people,1,1,346.90999985
0.643394935,Average,old cars,Utility,Male,older work. people,1,1,3837.6899948
0.0164271047,Cheap,oldest cars,Utility,Male,oldest people,1,1,5557.6199799
0.3559206023,Cheap,oldest cars,Sedan,Male,working people,1,1,1363.4399986
0.2409308693,Average,young cars,Sedan,Female,working people,1,1,389.94999981
0.6516084873,Average,young cars,Sedan,Female,oldest people,1,1,1089.6699982
0.6872005476,Cheap,old cars,Hatchback,Female,old people,1,1,3114.2199936
0.7474332649,Cheap,old cars,Hatchback,Female,older work. people,1,1,3091.9399948
0.7474332649,Average,old cars,Sedan,Male,older work. people,1,1,1248.8499985
0.6652977413,Expensive,young cars,Station wagon,Female,working people,1,1,383.31999969
0.6844626968,Average,young cars,Sedan,Female,working people,1,1,1722.2399979
0.3997262149,Expensive,old cars,Station wagon,Female,working people,1,1,390.0
0.5256673511,Average,old cars,Sedan,Male,older work. people,1,1,390.31999969
0.9746748802,Average,old cars,Station wagon,Male,working people,1,1,1377.9799995
0.6652977413,Cheap,oldest cars,Station wagon,Male,working people,1,1,353.76999998
0.6652977413,Cheap,oldest cars,Sedan,Male,working people,1,1,200.0
0.6652977413,Average,old cars,Hatchback,Female,working people,1,1,1510.0899963
0.6872005476,Average,youngest cars,Hardtop,Male,working people,1,1,1869.2599983
0.6652977413,Average,young cars,Hatchback,Female,working people,1,1,200.0
0.1533196441,Average,youngest cars,Hatchback,Female,older work. people,1,1,872.52999878
0.2819986311,Cheap,oldest cars,Sedan,Female,young people,1,1,3036.0699921
0.424366872,Average,old cars,Sedan,Female,older work. people,1,1,1047.9299984
0.3997262149,Cheap,old cars,Hatchback,Female,young people,1,1,5521.5099945
0.8240930869,Cheap,old cars,Sedan,Male,older work. people,1,1,200.0
0.3805612594,Expensive,young cars,Station wagon,Male,working people,1,1,227.26999998
0.2436687201,Cheap,oldest cars,Sedan,Female,older work. people,1,1,200.0
0.6461327858,Average,youngest cars,Sedan,Male,older work. people,1,2,3725.0
0.8815879535,Expensive,youngest cars,Utility,Male,older work. people,1,1,488.12999916
0.3531827515,Cheap,old cars,Coupe,Female,working people,1,1,262.87999725
0.6461327858,Average,oldest cars,Utility,Female,working people,1,1,359.5
0.9472963723,Expensive,young cars,Hardtop,Male,young people,1,1,353.79999971
0.9472963723,Cheap,oldest cars,Sedan,Female,working people,1,1,353.76999998
0.5420944559,Average,oldest cars,Sedan,Female,old people,1,1,200.0
0.4572210814,Cheap,old cars,Station wagon,Female,young people,1,1,5853.3599854
0.9993155373,Average,young cars,Hatchback,Female,youngest people,1,1,1570.3399963
0.9993155373,Average,old cars,Hatchback,Male,young people,1,1,1017.25
0.4709103354,Cheap,old cars,Sedan,Male,working people,1,1,200.0
0.4709103354,Average,young cars,Sedan,Female,old people,1,1,200.0
0.9883641341,Average,old cars,Station wagon,Male,older work. people,1,1,3409.1499939
0.8158795346,Expensive,youngest cars,Station wagon,Female,young people,1,1,200.0
0.514715948,Expensive,old cars,Station wagon,Male,young people,1,1,426.5
0.6762491444,Average,youngest cars,Hatchback,Female,working people,1,1,200.0
0.8213552361,Average,young cars,Sedan,Male,oldest people,1,1,200.0
0.3230663929,Average,young cars,Hatchback,Female,youngest people,1,1,353.76999998
0.8213552361,Average,oldest cars,Hardtop,Male,old people,1,1,550.84999847
0.5448323066,Cheap,old cars,Sedan,Female,old people,1,1,450.0
0.4544832307,Average,young cars,Hatchback,Female,oldest people,1,1,200.0
0.9993155373,Average,oldest cars,Truck,Female,working people,1,3,5026.6299934
0.4544832307,Cheap,oldest cars,Sedan,Female,working people,1,1,1209.539999
0.4681724846,Average,young cars,Sedan,Male,old people,1,1,964.0
0.6598220397,Cheap,oldest cars,Hardtop,Male,older work. people,1,1,353.79999971
0.9801505818,Average,youngest cars,Sedan,Female,old people,1,1,840.09999847
0.5065023956,Average,youngest cars,Sedan,Female,young people,1,1,665.77000046
0.6762491444,Average,youngest cars,Station wagon,Male,oldest people,1,1,4641.6899872
0.3942505133,Expensive,young cars,Station wagon,Female,old people,1,1,1873.7599983
0.4654346338,Cheap,oldest cars,Sedan,Male,young people,1,1,4364.5418854
0.3148528405,Average,young cars,Sedan,Female,youngest people,1,1,1299.6299973
0.1341546886,Cheap,oldest cars,Sedan,Female,older work. people,1,1,987.8599987
0.7665982204,Cheap,old cars,Hatchback,Female,youngest people,1,1,1325.8999977
0.7392197125,Cheap,oldest cars,Station wagon,Male,older work. people,1,1,345.0
0.2628336756,Average,youngest cars,Station wagon,Female,working people,1,1,274.7099998
0.2600958248,Expensive,young cars,Station wagon,Female,working people,1,1,749.54999924
0.5941136208,Cheap,oldest cars,Hatchback,Female,young people,1,1,200.00999451
0.8186173853,Average,young cars,Sedan,Male,working people,1,1,200.0
0.6570841889,Expensive,youngest cars,Station wagon,Female,older work. people,1,1,639.30999947
0.6598220397,Average,old cars,Hardtop,Male,young people,1,1,390.0
0.8186173853,Cheap,young cars,Hatchback,Female,young people,1,1,1166.1299992
0.8186173853,Average,youngest cars,Sedan,Female,oldest people,1,1,732.86999893
0.6570841889,Expensive,youngest cars,Station wagon,Male,youngest people,1,1,502.5
0.6707734428,Average,youngest cars,Hatchback,Male,working people,1,1,511.21999931
0.6707734428,Average,old cars,Hatchback,Female,working people,1,1,3413.8499985
0.6570841889,Cheap,oldest cars,Hatchback,Female,working people,1,1,530.0
0.7446954141,Average,young cars,Hatchback,Female,oldest people,1,1,200.0
0.7446954141,Cheap,oldest cars,Sedan,Female,old people,1,1,200.0
0.7446954141,Cheap,old cars,Sedan,Male,older work. people,1,1,4285.6399994
0.7446954141,Average,young cars,Sedan,Male,oldest people,1,1,569.5
0.4736481862,Average,young cars,Hatchback,Female,old people,1,1,1697.6599998
0.6570841889,Cheap,oldest cars,Sedan,Female,older work. people,1,2,1487.7299976
0.6570841889,Cheap,old cars,Coupe,Male,working people,1,1,853.22999954
0.2272416153,Cheap,old cars,Hatchback,Female,old people,1,1,353.76999998
0.9883641342,Average,young cars,Hatchback,Male,working people,1,1,200.0
0.9993155373,Cheap,oldest cars,Panel van,Male,old people,1,1,346.61999989
0.334017796,Cheap,oldest cars,Hatchback,Female,oldest people,1,1,329.9199996
0.501026694,Average,old cars,Sedan,Female,older work. people,1,1,1008.3199997
0.7419575633,Cheap,oldest cars,Hatchback,Female,oldest people,1,1,829.00999832
0.7419575633,Average,oldest cars,Minibus,Male,old people,1,1,2033.5
0.7419575633,Cheap,oldest cars,Sedan,Female,oldest people,1,1,415.64999962
0.8158795346,Cheap,oldest cars,Utility,Male,young people,1,1,1912.4899979
0.7419575633,Cheap,oldest cars,Hatchback,Female,working people,1,1,339.37999964
0.4572210814,Average,youngest cars,Sedan,Male,old people,1,1,200.0
0.6461327858,Average,young cars,Sedan,Female,young people,1,1,200.0
0.4572210814,Cheap,old cars,Sedan,Female,oldest people,1,1,2857.5899963
0.6543463381,Cheap,oldest cars,Sedan,Male,older work. people,1,1,1018.1999989
0.9226557153,Average,young cars,Hatchback,Female,working people,1,1,1193.8299999
0.9911019849,Average,youngest cars,Truck,Male,working people,1,2,1975.4099998
0.0328542094,Cheap,old cars,Sedan,Female,oldest people,1,1,3431.8899994
0.9911019849,Average,youngest cars,Truck,Male,working people,1,1,353.76999998
0.3832991102,Average,young cars,Sedan,Female,old people,1,1,200.0
0.9664613279,Expensive,youngest cars,Station wagon,Male,old people,1,1,2925.7899933
0.9664613279,Average,young cars,Hatchback,Female,older work. people,1,1,353.76999998
0.386036961,Average,young cars,Hatchback,Female,working people,1,1,289.08999991
0.925393566,Expensive,old cars,Station wagon,Male,working people,1,1,4782.1099854
0.4490075291,Average,oldest cars,Station wagon,Female,older work. people,1,1,531.0899992
0.4517453799,Average,young cars,Sedan,Female,oldest people,1,1,200.0
0.4462696783,Cheap,oldest cars,Sedan,Female,oldest people,1,1,465.88999939
0.4982888433,Average,youngest cars,Hatchback,Female,working people,1,1,200.0
0.4517453799,Cheap,old cars,Hatchback,Male,working people,1,1,384.13999987
0.4517453799,Average,young cars,Sedan,Male,oldest people,1,1,639.55999947
0.5475701574,Average,old cars,Station wagon,Male,young people,1,1,452.46999931
0.4572210814,Cheap,oldest cars,Hatchback,Female,older work. people,1,1,2852.6499939
0.4490075291,Average,young cars,Hatchback,Female,working people,1,1,728.0
0.5503080082,Average,oldest cars,Station wagon,Male,working people,1,1,353.76999998
0.0465434634,Expensive,youngest cars,Station wagon,Female,older work. people,1,1,3226.5399933
0.4517453799,Average,young cars,Sedan,Female,working people,1,1,294.59000015
0.6516084873,Cheap,old cars,Hatchback,Male,youngest people,1,1,1032.3799992
0.925393566,Average,old cars,Minibus,Female,older work. people,1,1,1118.6999989
0.3969883641,Cheap,old cars,Hatchback,Female,old people,1,1,200.0
0.9691991786,Average,oldest cars,Utility,Male,older work. people,1,1,423.0
0.5311430527,Average,old cars,Station wagon,Female,working people,1,1,2886.7199936
0.8706365503,Average,old cars,Station wagon,Male,working people,1,2,1278.5799994
0.6160164271,Average,young cars,Hatchback,Female,working people,1,1,988.70999908
0.9883641342,Average,oldest cars,Truck,Male,working people,1,1,2587.0999985
0.3832991102,Average,young cars,Hatchback,Female,old people,1,1,200.0
0.6160164271,Average,youngest cars,Hatchback,Female,older work. people,1,1,353.76999998
0.3832991102,Average,oldest cars,Panel van,Female,working people,1,1,2116.2299995
0.6461327858,Average,young cars,Coupe,Male,older work. people,1,2,1927.3899994
0.3832991102,Cheap,old cars,Sedan,Female,youngest people,1,1,200.0
0.5557837098,Average,oldest cars,Station wagon,Female,working people,1,1,389.94999981
0.4462696783,Average,youngest cars,Sedan,Female,working people,1,1,657.79999924
0.4407939767,Cheap,oldest cars,Hatchback,Male,older work. people,1,1,1398.4299965
0.4435318275,Average,young cars,Sedan,Female,older work. people,1,1,369.36999989
0.4435318275,Average,old cars,Utility,Male,old people,1,1,1498.5899963
0.6461327858,Cheap,oldest cars,Sedan,Female,working people,1,1,559.54999924
0.4435318275,Average,youngest cars,Panel van,Female,older work. people,1,1,389.94999981
0.076659822,Cheap,oldest cars,Hatchback,Female,older work. people,1,1,485.90999794
0.1259411362,Average,old cars,Truck,Male,young people,1,1,1598.9999962
0.5448323066,Average,young cars,Sedan,Female,youngest people,1,1,3750.6799927
0.9993155373,Average,old cars,Station wagon,Male,young people,1,1,390.0
0.6461327858,Cheap,oldest cars,Sedan,Female,working people,1,1,1905.5599976
0.1040383299,Average,youngest cars,Hatchback,Female,old people,1,1,2934.75
0.7255304586,Cheap,old cars,Sedan,Female,old people,1,1,1089.4199982
0.643394935,Average,old cars,Sedan,Female,youngest people,1,1,307.8499999
0.3805612594,Average,young cars,Sedan,Female,old people,1,1,1731.6899986
0.7529089665,Cheap,oldest cars,Sedan,Female,older work. people,1,1,2254.7199936
0.3805612594,Cheap,oldest cars,Sedan,Female,working people,1,1,200.0
0.0328542094,Cheap,oldest cars,Sedan,Female,oldest people,1,1,200.0
0.7501711157,Expensive,young cars,Station wagon,Male,old people,1,1,353.76999998
0.2546201232,Cheap,oldest cars,Station wagon,Male,older work. people,1,1,200.0
0.257357974,Cheap,oldest cars,Hatchback,Female,oldest people,1,1,200.0
0.7474332649,Cheap,oldest cars,Hatchback,Female,young people,1,1,5564.6299896
0.2546201232,Expensive,young cars,Station wagon,Female,older work. people,1,1,1236.8799973
0.5366187543,Cheap,old cars,Hatchback,Female,older work. people,1,1,345.0
0.0876112252,Cheap,old cars,Sedan,Female,older work. people,1,1,265.87998891
0.4517453799,Average,old cars,Sedan,Female,young people,1,1,462.72999954
0.7419575633,Expensive,youngest cars,Station wagon,Female,older work. people,1,1,1513.9399986
0.9993155373,Expensive,old cars,Station wagon,Female,old people,1,1,353.76999998
0.1177275838,Cheap,old cars,Sedan,Female,older work. people,1,1,200.0
0.4353182752,Average,old cars,Truck,Female,young people,1,1,2066.0499992
0.257357974,Expensive,youngest cars,Station wagon,Female,working people,1,1,2438.5399933
0.643394935,Expensive,youngest cars,Utility,Male,working people,1,1,1086.4799995
0.7392197125,Average,old cars,Station wagon,Male,working people,1,1,3776.75
0.7392197125,Cheap,oldest cars,Sedan,Male,old people,1,1,1416.2999992
0.2600958248,Average,old cars,Sedan,Male,oldest people,1,1,503.88999939
0.7939767283,Average,young cars,Sedan,Male,old people,1,1,828.27999878
0.7337440109,Cheap,oldest cars,Hatchback,Female,oldest people,1,1,200.0
0.643394935,Average,young cars,Sedan,Male,youngest people,1,1,3262.9799957
0.4161533196,Average,youngest cars,Sedan,Female,working people,1,1,200.0
0.2600958248,Average,old cars,Sedan,Female,older work. people,1,1,200.0
0.3285420945,Expensive,youngest cars,Utility,Male,young people,1,1,801.04999924
0.2628336756,Cheap,oldest cars,Station wagon,Female,old people,1,1,389.94999981
0.2600958248,Average,old cars,Hatchback,Female,working people,1,1,4752.3199921
0.9993155373,Expensive,youngest cars,Station wagon,Female,young people,1,1,345.0
0.2628336756,Expensive,young cars,Station wagon,Female,young people,1,1,390.0
0.9993155373,Expensive,old cars,Station wagon,Female,young people,1,1,2202.6899986
0.9993155373,Average,youngest cars,Sedan,Female,young people,1,1,1560.6599998
0.7364818617,Cheap,oldest cars,Sedan,Female,older work. people,1,1,200.0
0.7337440109,Average,oldest cars,Station wagon,Female,working people,1,1,2915.5499954
0.6652977413,Expensive,old cars,Station wagon,Female,working people,1,2,2821.2699966
0.643394935,Expensive,youngest cars,Station wagon,Male,youngest people,1,1,694.96999931
0.643394935,Expensive,young cars,Station wagon,Female,young people,1,1,5145.469986
0.7501711157,Average,young cars,Sedan,Male,older work. people,1,1,2307.8199997
0.6379192334,Expensive,youngest cars,Station wagon,Male,young people,1,1,300.0
0.643394935,Average,youngest cars,Hatchback,Female,working people,1,1,330.0
0.9993155373,Cheap,oldest cars,Hatchback,Female,working people,1,1,1420.8999977
0.9993155373,Average,young cars,Sedan,Male,young people,1,1,406.94999981
0.9719370294,Expensive,youngest cars,Sedan,Male,young people,1,1,837.84999847
0.6680355921,Expensive,young cars,Minibus,Female,working people,1,1,2389.7699966
0.6680355921,Cheap,young cars,Hatchback,Male,working people,1,1,3001.7899933
0.7501711157,Expensive,young cars,Station wagon,Female,old people,1,1,389.94999981
0.386036961,Average,youngest cars,Hatchback,Female,working people,1,1,325.81999993
0.6242299795,Average,old cars,Utility,Female,working people,1,1,487.0
0.7501711157,Average,oldest cars,Station wagon,Male,older work. people,1,2,1311.3399992
0.7501711157,Average,old cars,Sedan,Female,old people,1,1,345.0
0.9993155373,Average,youngest cars,Hatchback,Female,youngest people,1,1,3276.5499954
0.9993155373,Expensive,young cars,Station wagon,Male,old people,1,1,491.73999977
0.4188911704,Expensive,youngest cars,Station wagon,Male,working people,1,1,3595.6999969
0.7310061602,Average,old cars,Hatchback,Male,young people,1,1,710.36999512
0.4982888433,Cheap,oldest cars,Sedan,Female,older work. people,1,2,1480.539999
0.7310061602,Average,oldest cars,Station wagon,Male,working people,1,1,1049.9399986
0.9856262834,Cheap,oldest cars,Sedan,Female,working people,1,1,264.44999981
0.6406570842,Average,oldest cars,Hardtop,Male,young people,1,1,389.94999981
0.9965776865,Average,youngest cars,Hatchback,Male,young people,1,2,1706.8799992
0.9965776865,Average,youngest cars,Sedan,Male,young people,1,1,544.04999924
0.9883641342,Expensive,young cars,Station wagon,Male,working people,1,1,867.11999893
0.6406570842,Average,young cars,Station wagon,Female,old people,1,1,547.64999962
0.2464065708,Expensive,youngest cars,Sedan,Female,working people,1,1,200.0
0.8843258042,Average,oldest cars,Coupe,Female,older work. people,1,1,1471.75
0.7446954141,Average,young cars,Sedan,Male,older work. people,1,1,367.72999954
0.8131416838,Cheap,oldest cars,Panel van,Male,young people,1,1,353.79999971
0.6379192334,Cheap,oldest cars,Sedan,Male,older work. people,1,1,200.0
0.7446954141,Average,oldest cars,Hatchback,Male,older work. people,1,1,1125.4899998
0.4736481862,Expensive,youngest cars,Station wagon,Male,working people,1,1,3337.9599991
0.7446954141,Expensive,young cars,Station wagon,Male,older work. people,1,1,389.94999981
0.5557837098,Average,oldest cars,Station wagon,Female,youngest people,1,1,353.76999998
0.7282683094,Cheap,old cars,Sedan,Male,older work. people,1,1,1679.2399979
0.7282683094,Average,old cars,Sedan,Male,old people,1,1,2023.2299995
0.7282683094,Cheap,old cars,Hatchback,Female,old people,1,1,200.0
0.8076659822,Cheap,young cars,Hatchback,Female,older work. people,1,1,594.32999992
0.4736481862,Cheap,old cars,Hatchback,Male,old people,1,1,762.72999954
0.6379192334,Average,young cars,Truck,Male,older work. people,1,1,435.90999985
0.6379192334,Cheap,old cars,Hatchback,Female,youngest people,1,1,200.0
0.5557837098,Expensive,young cars,Sedan,Female,older work. people,1,1,941.90999985
0.6379192334,Cheap,oldest cars,Hardtop,Female,young people,1,2,639.14999962
0.5612594114,Cheap,old cars,Hatchback,Male,older work. people,1,2,553.76999998
0.3696098563,Average,oldest cars,Station wagon,Female,working people,1,1,450.0
0.4380561259,Cheap,old cars,Sedan,Male,working people,1,1,200.0
0.9719370294,Average,youngest cars,Sedan,Female,working people,1,1,4287.9899979
0.9746748802,Average,oldest cars,Station wagon,Male,oldest people,1,1,383.1699996
0.9883641341,Average,young cars,Station wagon,Female,young people,1,1,353.76999998
0.9746748802,Average,oldest cars,Station wagon,Male,old people,1,1,389.94999981
0.3504449008,Average,young cars,Hatchback,Female,working people,1,1,522.84999943
0.9883641342,Average,old cars,Sedan,Male,working people,1,1,452.72999954
0.4736481862,Average,old cars,Sedan,Female,old people,1,1,200.0
0.6516084873,Cheap,young cars,Hatchback,Female,working people,1,1,387.20999956
0.1204654346,Expensive,youngest cars,Utility,Male,young people,1,1,4031.2399979
0.6488706365,Average,oldest cars,Utility,Female,working people,1,1,1285.4099998
0.9555099247,Average,young cars,Truck,Male,young people,1,1,353.76999998
0.6598220397,Expensive,oldest cars,Convertible,Male,old people,1,1,530.0
0.6324435318,Average,youngest cars,Hatchback,Female,working people,1,1,200.0
0.9883641342,Average,young cars,Sedan,Male,youngest people,1,1,514.12999916
0.3696098563,Cheap,oldest cars,Hatchback,Female,working people,1,1,200.0
0.9883641341,Average,young cars,Hatchback,Female,old people,1,1,353.76999998
0.7419575633,Average,young cars,Hatchback,Female,older work. people,1,1,200.0
0.7419575633,Cheap,oldest cars,Sedan,Male,older work. people,1,1,572.72999954
0.3504449008,Average,youngest cars,Hatchback,Female,oldest people,1,1,3001.7099991
0.6351813826,Cheap,old cars,Hatchback,Male,older work. people,1,1,200.0
0.2162902122,Expensive,young cars,Station wagon,Female,youngest people,1,1,353.76999998
0.5585215606,Average,old cars,Sedan,Female,working people,1,1,1340.7799988
0.6351813826,Average,old cars,Utility,Female,old people,1,1,2476.9399948
0.9609856263,Average,youngest cars,Hatchback,Female,working people,1,1,824.97999954
0.6570841889,Expensive,youngest cars,Sedan,Female,older work. people,1,1,200.0
0.9500342231,Average,old cars,Sedan,Male,working people,1,1,1794.3899994
0.6570841889,Cheap,oldest cars,Hatchback,Male,older work. people,1,1,841.57999992
0.5995893224,Expensive,young cars,Station wagon,Female,oldest people,1,1,1979.0299988
0.6351813826,Cheap,old cars,Hatchback,Female,working people,1,1,4115.6399994
0.6269678302,Average,old cars,Station wagon,Female,working people,1,1,200.0
0.5995893224,Cheap,old cars,Hatchback,Male,youngest people,1,1,228.3999939
0.7419575633,Average,youngest cars,Sedan,Female,working people,1,1,316.36540818
0.9828884326,Average,youngest cars,Sedan,Female,oldest people,1,1,200.0
0.9856262834,Average,young cars,Station wagon,Female,working people,1,1,200.0
0.6351813826,Average,young cars,Hatchback,Female,older work. people,1,1,335.0
0.2409308693,Average,oldest cars,Truck,Male,young people,1,1,389.94999981
0.9856262834,Average,old cars,Sedan,Female,working people,1,1,353.76999998
0.8898015058,Average,old cars,Hardtop,Male,young people,1,1,1263.5499992
0.5256673511,Cheap,old cars,Hatchback,Female,working people,1,2,3965.5899997
0.0547570157,Average,old cars,Station wagon,Male,working people,1,1,527.2699995
0.8213552361,Average,old cars,Sedan,Male,older work. people,1,1,4357.1499939
0.7419575633,Cheap,old cars,Sedan,Male,older work. people,1,1,2153.8999977
0.9856262834,Average,youngest cars,Sedan,Female,old people,1,1,689.36000538
0.9856262834,Average,young cars,Sedan,Female,youngest people,1,1,367.72999954
0.8021902806,Average,young cars,Utility,Female,young people,1,1,2255.3099976
0.3668720055,Cheap,oldest cars,Sedan,Male,older work. people,1,1,428.28999996
0.9856262834,Expensive,youngest cars,Station wagon,Male,older work. people,1,1,2954.9699936
0.4407939767,Cheap,oldest cars,Hatchback,Male,older work. people,1,1,793.94999886
0.9856262834,Average,old cars,Utility,Female,old people,1,1,858.95999908
0.7337440109,Average,young cars,Station wagon,Male,older work. people,1,1,200.0
0.6488706365,Expensive,youngest cars,Sedan,Female,young people,1,1,200.0
0.9801505818,Average,young cars,Panel van,Male,old people,1,1,371.75
0.8021902806,Average,young cars,Hatchback,Male,oldest people,1,1,876.36999893
0.6324435318,Average,young cars,Sedan,Male,young people,1,1,677.22999954
0.7337440109,Average,young cars,Sedan,Male,old people,1,1,2458.9699936
0.7337440109,Average,young cars,Hatchback,Female,youngest people,1,1,776.75
0.9308692676,Average,young cars,Hatchback,Female,older work. people,1,1,353.76999998
0.3641341547,Average,old cars,Hardtop,Female,young people,1,1,1104.7199993
0.9801505818,Cheap,young cars,Hatchback,Male,oldest people,1,1,875.04999924
0.3641341547,Average,young cars,Sedan,Male,older work. people,1,1,1379.2899971
0.9828884326,Average,young cars,Sedan,Male,older work. people,1,2,905.22999954
0.8350444901,Average,youngest cars,Hatchback,Male,youngest people,1,1,997.46999931
0.9993155373,Expensive,youngest cars,Station wagon,Female,old people,1,1,345.0
0.6269678302,Average,young cars,Hatchback,Female,older work. people,1,1,344.88000107
0.9801505818,Average,young cars,Hatchback,Male,older work. people,1,1,1474.579998
0.6269678302,Expensive,youngest cars,Station wagon,Female,young people,1,1,258.43999958
0.6598220397,Average,young cars,Sedan,Female,oldest people,1,1,809.27999878
0.9828884326,Cheap,old cars,Sedan,Male,young people,1,2,3753.9699945
0.6570841889,Cheap,oldest cars,Sedan,Female,working people,1,3,2351.829998
0.6269678302,Average,old cars,Station wagon,Female,working people,1,1,1720.3099976
0.6351813826,Average,youngest cars,Sedan,Female,youngest people,1,2,1164.5599995
0.3422313484,Average,old cars,Sedan,Male,young people,1,1,395.90999985
0.7255304586,Average,young cars,Sedan,Male,oldest people,1,1,571.8399992
0.7255304586,Cheap,oldest cars,Sedan,Male,oldest people,1,1,200.0
0.7255304586,Cheap,oldest cars,Sedan,Female,old people,1,1,1945.25
0.2737850787,Average,old cars,Sedan,Female,working people,1,1,200.0
0.7556468172,Cheap,oldest cars,Hatchback,Female,working people,1,1,552.54999924
0.5119780972,Cheap,oldest cars,Hatchback,Female,young people,1,1,653.7699995
0.4161533196,Expensive,youngest cars,Utility,Female,older work. people,1,1,389.94999981
0.7556468172,Cheap,oldest cars,Sedan,Female,working people,1,1,353.76999998
0.4216290212,Average,young cars,Hatchback,Male,youngest people,1,1,1409.9200058
0.6351813826,Cheap,oldest cars,Station wagon,Male,young people,1,1,1044.6999989
0.2108145106,Cheap,oldest cars,Sedan,Male,youngest people,1,1,255.68999207
0.9801505818,Average,young cars,Sedan,Male,working people,1,1,3743.159996
0.0876112252,Expensive,young cars,Hardtop,Male,young people,1,1,389.94999981
0.9500342231,Cheap,old cars,Sedan,Female,young people,1,1,200.0
0.6269678302,Average,old cars,Station wagon,Male,older work. people,1,1,516.65999985
0.9993155373,Average,young cars,Sedan,Female,working people,1,1,466.03999996
0.2902121834,Expensive,youngest cars,Station wagon,Female,young people,1,2,779.94999981
0.6269678302,Average,youngest cars,Hatchback,Female,youngest people,1,1,200.0
0.9609856263,Average,youngest cars,Sedan,Male,old people,1,1,200.0
0.3887748118,Expensive,young cars,Station wagon,Female,working people,1,1,2202.3399963
0.7994524298,Average,old cars,Station wagon,Female,older work. people,1,1,200.0
0.3449691992,Average,young cars,Sedan,Female,young people,1,1,550.90999985
0.7145790554,Average,young cars,Sedan,Male,working people,1,1,443.04999971
0.758384668,Average,young cars,Hatchback,Female,working people,1,1,1343.6199989
0.758384668,Average,young cars,Sedan,Female,old people,1,1,508.0
0.2409308693,Average,young cars,Sedan,Female,working people,1,1,1029.9899998
0.3613963039,Expensive,young cars,Station wagon,Male,working people,1,1,3473.2399902
0.9801505818,Expensive,youngest cars,Utility,Male,working people,1,1,1598.0599976
0.4517453799,Average,old cars,Station wagon,Male,older work. people,1,1,824.25999832
0.1149897331,Cheap,old cars,Hatchback,Female,young people,1,1,3305.3899994
0.6543463381,Average,youngest cars,Hatchback,Female,working people,1,1,1200.0699997
0.9801505818,Expensive,youngest cars,Station wagon,Male,old people,1,1,836.69999695
0.7282683094,Average,young cars,Sedan,Female,older work. people,1,1,200.0
0.9801505818,Average,old cars,Sedan,Male,young people,1,1,4770.8199921
0.3613963039,Cheap,oldest cars,Utility,Male,old people,1,1,2449.2899933
0.0574948665,Cheap,oldest cars,Hatchback,Female,working people,1,1,200.0
0.7282683094,Cheap,oldest cars,Hatchback,Female,youngest people,1,2,1771.7099991
0.9801505818,Expensive,youngest cars,Station wagon,Female,older work. people,1,1,369.14999962
0.1013004791,Cheap,oldest cars,Sedan,Female,old people,1,1,1952.7245369
0.6242299795,Average,youngest cars,Hatchback,Female,older work. people,1,1,693.04999924
0.9993155373,Cheap,oldest cars,Sedan,Male,older work. people,1,1,472.0
0.3093771389,Expensive,youngest cars,Truck,Male,youngest people,1,1,1005.0099983
